shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet
Vat.gr.788.pt.B,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.788.pt.B,https://digi.vatlib.it/view/MSS_Vat.gr.788.pt.B,1) sec. XIV-XV
Vat.gr.984,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.984,https://digi.vatlib.it/view/MSS_Vat.gr.984,1) sec. XIV
Vat.gr.1843,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1843,https://digi.vatlib.it/view/MSS_Vat.gr.1843,1) sec. XII
Vat.gr.1844,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1844,https://digi.vatlib.it/view/MSS_Vat.gr.1844,Low Quality 1) Liturgica varia secundum usum italograecum. sec. XIV
Vat.gr.1847,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1847,https://digi.vatlib.it/view/MSS_Vat.gr.1847,1) sec. XIII
Vat.gr.1855,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1855,https://digi.vatlib.it/view/MSS_Vat.gr.1855,1) sec. XIII ex.
Vat.gr.1866,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1866,https://digi.vatlib.it/view/MSS_Vat.gr.1866,Low Quality 1) Psalterium continuatum sec. XIV post med.
Vat.gr.1877,10.5,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1877,https://digi.vatlib.it/view/MSS_Vat.gr.1877,"Low Quality 1) <Typicum liturgicum>, monasterii S. Mariae Mili in usum. sec. XIII ex."
Arch.Cap.S.Pietro.B.63,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.B.63,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.B.63,1) Missale Romanum (Francescani). Latino Sec. XIV med.
Arch.Cap.S.Pietro.C.92,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.C.92,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.C.92,"1) Biblia. Gruppi, scelte. Latino Sec. XI ex."
Arch.Cap.S.Pietro.C.128,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.C.128,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.C.128,1) Sec. XIV in.
Barb.lat.101,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Barb.lat.101,https://digi.vatlib.it/view/MSS_Barb.lat.101,1) 1r:
Cappon.74,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Cappon.74,https://digi.vatlib.it/view/MSS_Cappon.74,"1) 3r-101v: Cassola, Luigi, 1473/74-1553 <Canzoniere>"
Ott.lat.544,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Ott.lat.544,https://digi.vatlib.it/view/MSS_Ott.lat.544,1) Breviario. sec. XV ex.
Ott.lat.2210,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Ott.lat.2210,https://digi.vatlib.it/view/MSS_Ott.lat.2210,"Low Quality 1) 35r-37r: Carlo Emanuele I, duca di Savoia, 1562-1630 Lettera a non identificato inviato presso la repubblica di Venezia."
Pal.lat.1467,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1467,https://digi.vatlib.it/view/MSS_Pal.lat.1467,1) 1r:
Pal.lat.1476,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1476,https://digi.vatlib.it/view/MSS_Pal.lat.1476,1) 1r:
Pal.lat.1508,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1508,https://digi.vatlib.it/view/MSS_Pal.lat.1508,1) 1r:
Pal.lat.1512,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1512,https://digi.vatlib.it/view/MSS_Pal.lat.1512,1) 1r:
Pal.lat.1525,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1525,https://digi.vatlib.it/view/MSS_Pal.lat.1525,1) 1r:
Pal.lat.1534,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Pal.lat.1534,https://digi.vatlib.it/view/MSS_Pal.lat.1534,1) 1r:
Reg.lat.799,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.799,https://digi.vatlib.it/view/MSS_Reg.lat.799,1) Miscellanea umanistica. sec. XVI
Reg.lat.807,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.807,https://digi.vatlib.it/view/MSS_Reg.lat.807,"1) 21r: Martialis, Marcus Valerius, 40-101? Epigrammata (excerpta)"
Reg.lat.813,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.813,https://digi.vatlib.it/view/MSS_Reg.lat.813,"1) Antonio Beccadelli, De dictis et factis Alphonsi regis; Alfonso V d'Argona, Oratio; Antonio Beccadelli, Alphonsi regis triumphus. sec. XV"
Reg.lat.978,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.978,https://digi.vatlib.it/view/MSS_Reg.lat.978,"1) Isidorus Mercator, Collectio decretalium. sec. XII"
Reg.lat.1010,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.1010,https://digi.vatlib.it/view/MSS_Reg.lat.1010,1) Trattati di ippiatria. sec. XIV
Reg.lat.1132,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.1132,https://digi.vatlib.it/view/MSS_Reg.lat.1132,"1) 1r-128v: Gilbertus, Anglicus, f. 1250 Liber omnium morborum."
Reg.lat.1316,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.1316,https://digi.vatlib.it/view/MSS_Reg.lat.1316,"1) 16v-40r; 42r-91r: Odo Magdunensis, O.F.M., sec. XI De viribus herbarum."
Reg.lat.1425,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.1425,https://digi.vatlib.it/view/MSS_Reg.lat.1425,"1) Marcus Tullius Cicero, Opera. sec. XV"
Reg.lat.1779,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Reg.lat.1779,https://digi.vatlib.it/view/MSS_Reg.lat.1779,"1) Lucius Annaeus Florus, Epitome de Tito Livio. sec. XV"
Urb.lat.9,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Urb.lat.9,https://digi.vatlib.it/view/MSS_Urb.lat.9,"1) Salterio ebraico, greco e latino. sec. XV med."
Urb.lat.74,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Urb.lat.74,https://digi.vatlib.it/view/MSS_Urb.lat.74,"1) S. Agostino, Enarrationes in Psalmos 1-50. sec. XV"
Urb.lat.151,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Urb.lat.151,https://digi.vatlib.it/view/MSS_Urb.lat.151,"1) Sisto IV, De sanguine Christi; De potentia Dei; De futuris contingentibus. sec. XV"
Urb.lat.410,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Urb.lat.410,https://digi.vatlib.it/view/MSS_Urb.lat.410,"1) Senofonte, Cyropaedia, nella traduzione di Francesco Filelfo. sec. XV med."
Urb.lat.899,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Urb.lat.899,https://digi.vatlib.it/view/MSS_Urb.lat.899,1) 1r-124v: Ordine delle Noççe dello Illustrissimo Signore Meser Constantio Sfortia de Aragonia et della Illustrissima Madonna Ca(m)milla de Aragonia sua consorte nella(n)no 1475.
Vat.estr.or.19,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.estr.or.19,https://digi.vatlib.it/view/MSS_Vat.estr.or.19,1) Dizionario bilingue portoghese-giapponese. sec. XVII
Vat.lat.36,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.36,https://digi.vatlib.it/view/MSS_Vat.lat.36,1) Antico e Nuovo Testamento. sec. XIII med.
Vat.lat.1647,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.1647,https://digi.vatlib.it/view/MSS_Vat.lat.1647,"1) Seneca, Tragoediae. sec. XIV ex."
Vat.lat.2721,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2721,https://digi.vatlib.it/view/MSS_Vat.lat.2721,"1) Priscianus, Institutiones grammaticae. sec. XIII"
Vat.lat.2725,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2725,https://digi.vatlib.it/view/MSS_Vat.lat.2725,1) Miscellanea grammaticale latina. sec. XV
Vat.lat.2728,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2728,https://digi.vatlib.it/view/MSS_Vat.lat.2728,1) Miscellanea. sec. XV med.
Vat.lat.2733,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2733,https://digi.vatlib.it/view/MSS_Vat.lat.2733,"1) Sextus Pompeius Festus, De verborum significatione. sec. XIV"
Vat.lat.2770,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2770,https://digi.vatlib.it/view/MSS_Vat.lat.2770,1) Miscellanea. sec. XIV
Vat.lat.2786,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2786,https://digi.vatlib.it/view/MSS_Vat.lat.2786,"1) Ovidius, Opera. sec. XV"
Vat.lat.2799,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2799,https://digi.vatlib.it/view/MSS_Vat.lat.2799,"1) Lucanus, Pharsalia. sec. XII-XIII"
Vat.lat.2887,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.2887,https://digi.vatlib.it/view/MSS_Vat.lat.2887,1) 1r:
Vat.lat.3079,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.3079,https://digi.vatlib.it/view/MSS_Vat.lat.3079,1) 46r: 2) 55r:
Vat.lat.4607,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.4607,https://digi.vatlib.it/view/MSS_Vat.lat.4607,1) 1r:
Vat.lat.4608,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.4608,https://digi.vatlib.it/view/MSS_Vat.lat.4608,1) 1r:
Vat.lat.8700,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.8700,https://digi.vatlib.it/view/MSS_Vat.lat.8700,1) Messale. sec. XV med.
Vat.lat.9405,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.9405,https://digi.vatlib.it/view/MSS_Vat.lat.9405,"1) 13v-16r: Morte del Cardinal Angelotto Fusco Romano e giustizia del suo cameriero omicida [Antonio, non meglio identificato ] seguita in Campo di Fiore l'anno 1439."
Vat.lat.12342,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.12342,https://digi.vatlib.it/view/MSS_Vat.lat.12342,"1) 124r-v: Note varie trascritte da un codice manoscritto non identificato , riguardanti alcuni avvenimenti dall'anno 1295 al 1478."
Vat.lat.14784,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.14784,https://digi.vatlib.it/view/MSS_Vat.lat.14784,1) 104r-v: Ordo iudiciarius non identificato . 2) 105r-v: Ordo iudiciarius non identificato .
Vat.lat.14822,9.5,1,non identificato,1,https://digi.vatlib.it/mss/detail/Vat.lat.14822,https://digi.vatlib.it/view/MSS_Vat.lat.14822,1) 1r-4v: Commento non identificato agli Aforismi di Ippocrate.
Vat.gr.1456,9.25,2,marginalia; postille,1,https://digi.vatlib.it/mss/detail/Vat.gr.1456,https://digi.vatlib.it/view/MSS_Vat.gr.1456,1) Miscellanea grammaticale. sec. X/XI
Vat.gr.1810,9.0,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.gr.1810,https://digi.vatlib.it/view/MSS_Vat.gr.1810,1) Scriptio recentior: (sec. XIII) Officia vigiliarum maiorum festorum Domini; Scriptio inferior: inf. 1 (an. 953) Collectio hagiographica praemetaphrastica haud menologica; inf. 2 (sec. X) <S. Theodori Studitae operum collectio italograeca>. sec. XIII
Vat.sir.162,9.0,1,rescriptus,1,https://digi.vatlib.it/mss/detail/Vat.sir.162,https://digi.vatlib.it/view/MSS_Vat.sir.162,"1) Chronicle of Zuqnin sec. IX 2) Z i <inf. 1>: 92, 41, 74, 77, 82, 65, 36, 87; 80, 94, 34, 43, 85, 79; 37, 71, 72, 40: Iudicum 16:29-19:12, 19:18-29, 20:4-8, 20:30-21:5 3) Z ii <inf. 2>: 39, 38; 67, 72; 70, 35, 68, 71, 42, 69; 44, 76, 84, 86, 93, 75, 83, 33: Regum III 2:19-25, 35i-39, 46g-3:2, 27-4:9, 28-6:16, 7:27-8:33, 21:26-39 4) Z iv <inf. 3>: 26, 14, 3, 8, 17, 15; 2, 12, 11, 20, 19, 9; 16, 21, 15; 5, 4, 7, 6;24, 22; 13, 18; 169, 10, 23, 1, 173: Psalmi 8:1-9:19, 36-12:3, 13:1-16:1, 17:3-29, 39-48, 19:9-21:25, 32-23:2, 24:9-19, 25:8-26:4, 28:3-29:4, 30:2-11, 32:21-33:22, 35:7-37:11 5) Z v <inf. 4>: 64, 48, 51, 55; 46, 111, 116, 103, 96, 115, 120, 53; 118, 119, 100, 99, 112, 113, 95; 117, 114; 104, 109; 53, 57, 47, 58, 61, 52, 62, 45; 106, 108, 105, 107; 110,; 32, 27; 102, 98, 50, 49, 101, 97; 170: Ezechiel 1:9-25, 3:1-18, 4:16-5:11, 6:11-9:4, 22:7-23:38, 24:5-14, 25:2-9, 26:7-11, 28:10-16, 35:5-38:4, 39:10-13, 25-24, 40:19-23, 41:25-42:12, 43:11-44:4, 16-45:13, 20-46:2, 46:16-22..."
Arch.Cap.S.Pietro.H.62,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.H.62,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.62,"1) 156r-158r: Dionisi, Filippo Lorenzo, sac., 1712-1789 Gizius Epiphanius Ioannes Baptista"
Arch.Cap.S.Pietro.I.11,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.I.11,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.I.11,1) Visitatio Apostolica Basilicae Sancti Petri anni 1656 et alia ad Capitulum et mensam spectantia. Sec. XVII med.
Barb.lat.1843,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Barb.lat.1843,https://digi.vatlib.it/view/MSS_Barb.lat.1843,1) Frammento di poema eroico. sec. XIV
Barb.lat.3209,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Barb.lat.3209,https://digi.vatlib.it/view/MSS_Barb.lat.3209,"Low Quality 1) 40r, 93r-94r: Ughelli, Ferdinando, O. Cist., 1595-1670 Documenti vari. 2) 49r-51r: Ughelli, Ferdinando, O. Cist., 1595-1670 Documenti vari."
Barb.lat.4146,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Barb.lat.4146,https://digi.vatlib.it/view/MSS_Barb.lat.4146,1) 79v-80v: Frammento di teoria della musica. 2) 80v: Frammento di melodia.
Borg.lat.153,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Borg.lat.153,https://digi.vatlib.it/view/MSS_Borg.lat.153,1) 172r-179v: Of the habitation of souls after death
Borg.lat.731,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Borg.lat.731,https://digi.vatlib.it/view/MSS_Borg.lat.731,"Low Quality 1) 61r: Paštrić, Ivan, sac., 1636-1708 Lettera ad incerto."
Borg.pers.19,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Borg.pers.19,https://digi.vatlib.it/view/MSS_Borg.pers.19,1) Vangeli. sec. XIV med.
Capp.Sist.63,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Capp.Sist.63,https://digi.vatlib.it/view/MSS_Capp.Sist.63,"1) 55r: Prioris, Johannes, c. 1460-c. 1514 Domine non secundum"
Capp.Sist.64,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Capp.Sist.64,https://digi.vatlib.it/view/MSS_Capp.Sist.64,"1) 30r[2]: Nus Saule sufficit 2) 30v: Palestrina, Giovanni Pierluigi da, c. 1525-1594 Missa Veni creator spiritus - Credo"
Cappon.9,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Cappon.9,https://digi.vatlib.it/view/MSS_Cappon.9,1) <Glossula di Dario Tiberti ed epigrammi laudativi> Sec. XV ex.
Cappon.132,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Cappon.132,https://digi.vatlib.it/view/MSS_Cappon.132,"1) <Giulio Romano, Trattato di prospettiva> Sec. XVII"
Cappon.173,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Cappon.173,https://digi.vatlib.it/view/MSS_Cappon.173,1) 61r-65r: < Frammento del Conclave di Marcello II.>
Cappon.298,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Cappon.298,https://digi.vatlib.it/view/MSS_Cappon.298,1) 1r-29v: < Frammento di un processo fatto a Cavaillon per libelli infamatori>
Pal.lat.542,8.5,1,frammento,1,https://digi.vatlib.it/mss/detail/Pal.lat.542,https://digi.vatlib.it/view/MSS_Pal.lat.542,1) Horae. sec. XV
Arch.Cap.S.Pietro.A.37,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.A.37,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.A.37,"1) 1v-181v: Iosephus, Flavius, c. 37-c. 100 Antiquitatum iudaicarum libri I-XX"
Arch.Cap.S.Pietro.B.82,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.B.82,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.B.82,1) 68r-69r: Fragmentum passionis s. Ioannis apostoli et evangelisti.
Arch.Cap.S.Pietro.C.94,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.C.94,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.C.94,"1) 1r-223r: Gregorius PP. I, Magnus, s., c. 540-604 Epistolarum CCXCVII libri I-XIV iuxta veterem ordinem et codices recentiores."
Arch.Cap.S.Pietro.C.116,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.C.116,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.C.116,1) 246v-247r: <Bulla>
Arch.Cap.S.Pietro.C.136,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.C.136,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.C.136,1) Duodecim Prophetae minores cum glossa ordinaria Walafridi Strabi et interlineari Anselmi Laudunensis. Sec. XIV
Arch.Cap.S.Pietro.D.150,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.150,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.150,"1) Ir: Bullae fragmentum ad conferendum beneficium Petro filio Thomae de Schadek, Beznensis dioecesis"
Arch.Cap.S.Pietro.D.156,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.156,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.156,1) 1r-3v: Kalendarii fragmentum
Arch.Cap.S.Pietro.D.163,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.163,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.163,"1) 82r: Hieronymus, s., 342/347-419 Contra Iovinianum libro I"
Arch.Cap.S.Pietro.D.165,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.165,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.165,1) 6r-6v: Sermonis in Epiphaniam fragmentum
Arch.Cap.S.Pietro.E.19,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.E.19,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.E.19,1) 1v: Fragmentum epist. S. Pauli ad Thessalonicenses II
Arch.Cap.S.Pietro.F.4,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.F.4,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.4,1) Iv-IIr: Fragmentum expositionis iuris: de venditione
Arch.Cap.S.Pietro.F.11.pt.B,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.F.11.pt.B,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.11.pt.B,1) Vetus Testamentum. Libri Numerorum fragmentum . Sec. VIII
Arch.Cap.S.Pietro.F.18,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.F.18,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.18,1) Iv: Fragmentum bullae de beneficio conferendo ad relationem diaconi card. tituli s. Angeli (Richardi de Annibaldis)
Arch.Cap.S.Pietro.F.36,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.F.36,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.36,"1) 1v: Sixtus PP. V, 1521-1590 Bulla in favorem Ioannis Baptista Banchi"
Arch.Cap.S.Pietro.G.11,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.G.11,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.G.11,"1) 86v-87r: Sidonius, Caius Sollius Apollinaris, f. 431-487 < Fragmentum epistulae ""Sidonius Thaumasto suo salutem"", Liber V, ep. VII>"
Barb.gr.19,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.19,https://digi.vatlib.it/view/MSS_Barb.gr.19,1) 89r: in die Ass. B. M. V.
Barb.gr.22,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.22,https://digi.vatlib.it/view/MSS_Barb.gr.22,"1) 66r: Sophocles, sec. V a.C. <Sophoclis Aiacis> versus 1-13."
Barb.gr.23,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.23,https://digi.vatlib.it/view/MSS_Barb.gr.23,"1) 1r-344r: Themistius, c. 317-c. 388 Fragmentum prologi Themistiani in analytica posteriora, Themistii ad Aristotelis physicae libros I-II paraphrasis."
Barb.gr.69,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.69,https://digi.vatlib.it/view/MSS_Barb.gr.69,"1) 5r-7v: Heron Alexandrinus, sec. II a.C./II Initium cap. XX Heronis Alexandrini automatorum, Eutocii fragmentum commentarii in Archimedis libellum de dimensione circuli."
Barb.gr.78,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.78,https://digi.vatlib.it/view/MSS_Barb.gr.78,"1) 54r-66v: Plato, 427-347 a.C. Πλάτωνος φράσεις."
Barb.gr.86,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.86,https://digi.vatlib.it/view/MSS_Barb.gr.86,"1) 339v, l. 15-348v: Fragmentum commentarii in Aristotelis rhetoricae lib. III."
Barb.gr.90,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.90,https://digi.vatlib.it/view/MSS_Barb.gr.90,1) 209r-256r: Διονυσίου οἰκουμένης περιήγησις.
Barb.gr.99,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.99,https://digi.vatlib.it/view/MSS_Barb.gr.99,"1) 13r-41v: Ammonius Hermeiou, sec. VI Σχολὴ ἐκ τῆς ἐξεγήσεως τοῦ φιλοσόφου Δαυίδ· εἰ τὰ γένη καὶ τὰ εἴδη, πρὸ τῶν πολλῶν εἰσὶ."
Barb.gr.127,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.127,https://digi.vatlib.it/view/MSS_Barb.gr.127,"1) 207r-249r: Galenus, Claudius, 129-199 Ἁπλα Γαληνοῦ: περὶ βοτανῶν: κατὰ στοιχεῖον."
Barb.gr.132,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.132,https://digi.vatlib.it/view/MSS_Barb.gr.132,"1) 10v-16r: Nicetas Choniates, m. 1216 Τοῦ αὐτοῦ μακαρίτου κυρίου Νικήτα τοῦ Χωνειάτου ἀπὸ τῆς αὐτοῦ ἱστορίας περὶ Κωνσταντινουπόλεως."
Barb.gr.153,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.153,https://digi.vatlib.it/view/MSS_Barb.gr.153,1) sec. XV med vel ex
Barb.gr.158,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.158,https://digi.vatlib.it/view/MSS_Barb.gr.158,1) sec. XI-XII (ff. 1r-5v sec. XV ex)
Barb.gr.179,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.179,https://digi.vatlib.it/view/MSS_Barb.gr.179,"1) 22r-v: Plutarchus, c. 50-127 Plutarchi De Iside et Osiride fragmentum"
Barb.gr.184,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.184,https://digi.vatlib.it/view/MSS_Barb.gr.184,"1) 1r-132r: Nicephorus Gregoras, 1295-1359/1360 τοῦ αὐτοῦ λόγος δεύτερος ῥωμαïκῆς ἱστορίας ὅς ἐστι τῆς καθολικῆς αὐτοῦ ἱστορίας δέκατος τρίτος."
Barb.gr.201,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.201,https://digi.vatlib.it/view/MSS_Barb.gr.201,"1) Ir-40v: Arrianus, Flavius, c. 95-c. 175 Arriani De venatione. Epistola dicata ad Cardinalem Antonium Barberini."
Barb.gr.221,8.5,1,fragmentum,1,https://digi.vatlib.it/mss/detail/Barb.gr.221,https://digi.vatlib.it/view/MSS_Barb.gr.221,"1) 48r-v. 55r: Galenus, Claudius, 129-199 De crisibus libri III (fragmenta)"
