shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Chig.L.VIII.305,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Trovato, Paolo, 1952- Sull’ attribuzione di “Di ridere ò gran voglia” (Disperse CCXIII). Con una nuova edizione del testo, In Accademia Patavina di Scienze, lettere ed arti. Atti e memorie 1997-98 2) Barbi, Michele, 1867-1941 Intorno all' attribuzione del sonetto «E non è legno» a Dante In Studi danteschi 3) Debenedetti, Santorre, 1878-1948 Di alcune differenze di attribuzione tra il Vat. 3793 e il Laur. Red. 9 In Studj romanzi",https://digi.vatlib.it/mss/detail/Chig.L.VIII.305,https://digi.vatlib.it/view/MSS_Chig.L.VIII.305,3.3
Chig.Q.IV.18,attribuzione,6.0,General Data,"1) 125r-134r: De Santis, Giuseppe, sec. XVII",https://digi.vatlib.it/mss/detail/Chig.Q.IV.18,https://digi.vatlib.it/view/MSS_Chig.Q.IV.18,7.5
Chig.R.IV.7,attribuzione,6.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Lucà, Santo, 1947- Italograeca, III. Reggio Calabria, Biblioteca Comunale «Pietro De Nava», Pergamene e Rari, perg. nr. 64: frammento di Lezionario del secolo XII (con un’appendice su qualche manoscritto greco di incerta attribuzione all’Italia meridionale), In Archivio storico per la Calabria e la Lucania 2023",https://digi.vatlib.it/mss/detail/Chig.R.IV.7,https://digi.vatlib.it/view/MSS_Chig.R.IV.7,3.3
Ott.gr.18,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.18,https://digi.vatlib.it/view/MSS_Ott.gr.18,3.3
Ott.gr.22,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.22,https://digi.vatlib.it/view/MSS_Ott.gr.22,3.3
Ott.gr.45,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.45,https://digi.vatlib.it/view/MSS_Ott.gr.45,3.3
Ott.gr.46,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.46,https://digi.vatlib.it/view/MSS_Ott.gr.46,3.3
Ott.gr.60,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.60,https://digi.vatlib.it/view/MSS_Ott.gr.60,3.3
Ott.gr.93,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.93,https://digi.vatlib.it/view/MSS_Ott.gr.93,3.3
Ott.gr.117,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.117,https://digi.vatlib.it/view/MSS_Ott.gr.117,3.3
Ott.gr.191,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.191,https://digi.vatlib.it/view/MSS_Ott.gr.191,3.3
Ott.gr.215,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.215,https://digi.vatlib.it/view/MSS_Ott.gr.215,3.3
Ott.gr.261,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.261,https://digi.vatlib.it/view/MSS_Ott.gr.261,3.3
Ott.gr.264,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.264,https://digi.vatlib.it/view/MSS_Ott.gr.264,3.3
Ott.gr.305,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.305,https://digi.vatlib.it/view/MSS_Ott.gr.305,3.3
Ott.gr.324,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Scognamiglio, Federica ""Ascolta, ragazzo, il mio consiglio"": l'acrostico parenetico di Ignazio Diacono, e un altro acrostico di incerta attribuzione , In Journal of Byzantine Studies 2022.",https://digi.vatlib.it/mss/detail/Ott.gr.324,https://digi.vatlib.it/view/MSS_Ott.gr.324,3.3
Ott.gr.329,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.329,https://digi.vatlib.it/view/MSS_Ott.gr.329,3.3
Ott.gr.350,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.350,https://digi.vatlib.it/view/MSS_Ott.gr.350,3.3
Ott.gr.361,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Ott.gr.361,https://digi.vatlib.it/view/MSS_Ott.gr.361,3.3
Pal.gr.51,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005 2) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.51,https://digi.vatlib.it/view/MSS_Pal.gr.51,3.3
Pal.gr.173,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Perria, Lidia, 1950-2003 A proposito del codice L di Platone. Problemi di datazione e di attribuzione , In Studi su codici e papiri filosofici. Platone, Aristotele, Ierocle, 1992",https://digi.vatlib.it/mss/detail/Pal.gr.173,https://digi.vatlib.it/view/MSS_Pal.gr.173,3.3
Pal.gr.186,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Perria, Lidia, 1950-2003 A proposito del codice L di Platone. Problemi di datazione e di attribuzione , In Studi su codici e papiri filosofici. Platone, Aristotele, Ierocle, 1992",https://digi.vatlib.it/mss/detail/Pal.gr.186,https://digi.vatlib.it/view/MSS_Pal.gr.186,3.3
Pal.gr.394,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.394,https://digi.vatlib.it/view/MSS_Pal.gr.394,3.3
Pal.gr.406,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.406,https://digi.vatlib.it/view/MSS_Pal.gr.406,3.3
Pal.gr.407,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.407,https://digi.vatlib.it/view/MSS_Pal.gr.407,3.3
Pal.gr.413,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.413,https://digi.vatlib.it/view/MSS_Pal.gr.413,3.3
Pal.gr.416,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005 2) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.416,https://digi.vatlib.it/view/MSS_Pal.gr.416,3.3
Pal.gr.422,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Pal.gr.422,https://digi.vatlib.it/view/MSS_Pal.gr.422,3.3
Pal.lat.243,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Todde, Paolo I Monosticha d’ attribuzione colombaniana: versione italiana con testo latino a fronte, In Archivum Bobiense 1999",https://digi.vatlib.it/mss/detail/Pal.lat.243,https://digi.vatlib.it/view/MSS_Pal.lat.243,4.8
Pal.lat.876,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Tanturli, Giuliano Volgarizzamenti e ricostruzione dell'antico. I casi della terza e quarta Deca di Livio e di Valerio Massimo, la parte di Boccaccio (a proposito di un' attribuzione ), In Studi medievali 1986",https://digi.vatlib.it/mss/detail/Pal.lat.876,https://digi.vatlib.it/view/MSS_Pal.lat.876,3.3
Pal.lat.1071,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Orofino, Giulia Albucasis, De Chirurgia, Cod. Vindob. S. N. 2641. Una proposta di attribuzione alla Napoli robertiana, In Miniatura. Lo sguardo e la parola. Studi in onore di Giordana Maria Canova, 2012",https://digi.vatlib.it/mss/detail/Pal.lat.1071,https://digi.vatlib.it/view/MSS_Pal.lat.1071,3.3
Reg.gr.135,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.135,https://digi.vatlib.it/view/MSS_Reg.gr.135,3.3
Reg.gr.136,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.136,https://digi.vatlib.it/view/MSS_Reg.gr.136,3.3
Reg.gr.141,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.141,https://digi.vatlib.it/view/MSS_Reg.gr.141,3.3
Reg.gr.159,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.159,https://digi.vatlib.it/view/MSS_Reg.gr.159,3.3
Reg.gr.165,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.165,https://digi.vatlib.it/view/MSS_Reg.gr.165,3.3
Reg.gr.Pio.II.2,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.2,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.2,3.3
Reg.gr.Pio.II.3,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.3,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.3,3.3
Reg.gr.Pio.II.11,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.11,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.11,3.3
Reg.gr.Pio.II.12,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.12,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.12,3.3
Reg.gr.Pio.II.13,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.13,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.13,3.3
Reg.gr.Pio.II.34,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.34,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.34,3.3
Reg.gr.Pio.II.35,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Lucà, Santo, 1947- Italograeca, III. Reggio Calabria, Biblioteca Comunale «Pietro De Nava», Pergamene e Rari, perg. nr. 64: frammento di Lezionario del secolo XII (con un’appendice su qualche manoscritto greco di incerta attribuzione all’Italia meridionale), In Archivio storico per la Calabria e la Lucania 2023",https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.35,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.35,3.3
Reg.lat.118,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Isetta, Sandra «Carmen ad Flavium Felicem». Problemi di attribuzione e reminiscenze classiche, In Vetera Christianorum 1983",https://digi.vatlib.it/mss/detail/Reg.lat.118,https://digi.vatlib.it/view/MSS_Reg.lat.118,4.8
Reg.lat.582,attribuzione,6.0,Bibliographic References:,"Bibliographic References: 1) Petringa, Maria Rosaria L' attribuzione e la cronologia del poema dell'Heptateuchos: una questione di metodo, In Sileno 2007",https://digi.vatlib.it/mss/detail/Reg.lat.582,https://digi.vatlib.it/view/MSS_Reg.lat.582,4.8
Reg.lat.768,attribuzione,6.0,General Data,"1) 36r-62r: Manetti, Giannozzo, 1396-1459 Iannotii Manetti Florentini praefatio in vita Dantis et Francisci Petrarche et Iohannis Bocacii Florentini feliciter incipit. 2) 210v-213r: Donatus, Aelius, sec. IV Vita Virgilii per Donatum gramaticum composita incipit feliciter.",https://digi.vatlib.it/mss/detail/Reg.lat.768,https://digi.vatlib.it/view/MSS_Reg.lat.768,6.0
Reg.lat.846,attribuzione,6.0,General Data,1) Collectio canonum carolingia. sec. IX in.,https://digi.vatlib.it/mss/detail/Reg.lat.846,https://digi.vatlib.it/view/MSS_Reg.lat.846,7.5
Reg.lat.848,attribuzione,6.0,General Data,1) 116v-121r: Gesta Xysti et Polychronii. 2) 121r-126r: Gesta Marcellini.,https://digi.vatlib.it/mss/detail/Reg.lat.848,https://digi.vatlib.it/view/MSS_Reg.lat.848,7.5
Reg.lat.865,attribuzione,6.0,General Data,"1) Valerius Maximus, Dicta et facta memorabilia. sec. XV med.",https://digi.vatlib.it/mss/detail/Reg.lat.865,https://digi.vatlib.it/view/MSS_Reg.lat.865,7.5
Arch.Cap.S.Pietro.G.51,autografo,6.0,Bibliographic References:,"Bibliographic References: 1) Petoletti, Marco, 1972- Il Marziale autografo di Giovanni Boccaccio, In Italia medioevale e umanistica 2005",https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.G.51,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.G.51,4.8
Barb.gr.98,autografo,6.0,Bibliographic References:,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010",https://digi.vatlib.it/mss/detail/Barb.gr.98,https://digi.vatlib.it/view/MSS_Barb.gr.98,3.3
Barb.gr.123,autografo,6.0,Bibliographic References:,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010",https://digi.vatlib.it/mss/detail/Barb.gr.123,https://digi.vatlib.it/view/MSS_Barb.gr.123,3.3
Barb.gr.144,autografo,6.0,Bibliographic References:,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010",https://digi.vatlib.it/mss/detail/Barb.gr.144,https://digi.vatlib.it/view/MSS_Barb.gr.144,3.3
